uncertainty_level,freeze_size,lam,method,seed,total_cost_mean,operational_cost_mean,changed_actions_total,runtime_mean_sec,fallback_rate
high,3,0.0,mpc,39,25.887921927481596,8.714285714285714,63,0.0001304213489804949,0.0
high,3,0.0,sarcrp,20,7.055555555555556,7.055555555555556,0,5.8867037296295166e-05,1.0
high,3,0.0,sarcrp,21,7.052469135802469,7.052469135802469,0,0.14354012120101187,1.0
high,3,0.0,sarcrp,22,7.088888888888889,7.088888888888889,0,0.06179647035896778,1.0
high,3,0.0,sarcrp,23,7.037037037037037,7.037037037037037,0,0.16250002228965363,1.0
high,3,0.0,sarcrp,24,7.122685185185184,7.122685185185184,0,0.05649694552024206,1.0
high,3,0.0,sarcrp,25,7.095238095238095,7.095238095238095,0,0.09212422477347511,1.0
high,3,0.0,sarcrp,26,7.080246913580247,7.080246913580247,0,0.14594053187304074,1.0
high,3,0.0,sarcrp,27,7.0092592592592595,7.0092592592592595,0,0.13897402377592194,1.0
high,3,0.0,sarcrp,28,7.071428571428571,7.071428571428571,0,0.04873586818575859,1.0
high,3,0.0,sarcrp,29,7.027777777777778,7.027777777777778,0,6.027892231941223e-05,1.0
high,3,0.0,sarcrp,30,7.0,7.0,0,0.06239219456911087,1.0
high,3,0.0,sarcrp,31,7.083333333333334,7.083333333333334,0,0.19634088538587094,1.0
high,3,0.0,sarcrp,32,7.126262626262626,7.126262626262626,0,0.11925088614225388,1.0
high,3,0.0,sarcrp,33,7.046296296296296,7.046296296296296,0,0.14443238865998057,1.0
high,3,0.0,sarcrp,34,7.020833333333333,7.020833333333333,0,6.213691085577011e-05,1.0
high,3,0.0,sarcrp,35,7.070987654320987,7.070987654320987,0,0.07047742770777808,1.0
high,3,0.0,sarcrp,36,7.055555555555555,7.055555555555555,0,6.303605106141832e-05,1.0
high,3,0.0,sarcrp,37,7.068181818181818,7.068181818181818,0,0.11801436272534457,1.0
high,3,0.0,sarcrp,38,7.061111111111112,7.061111111111112,0,0.041357204069693884,1.0
high,3,0.0,sarcrp,39,7.0,7.0,0,0.088718978954213,1.0
high,3,0.5,static,20,7.055555555555556,7.055555555555556,0,2.3676289452446832e-07,1.0
high,3,0.5,static,21,7.052469135802469,7.052469135802469,0,1.8792019950018988e-07,1.0
high,3,0.5,static,22,7.088888888888889,7.088888888888889,0,1.9408762454986573e-07,1.0
high,3,0.5,static,23,7.037037037037037,7.037037037037037,0,2.0737449328104654e-07,1.0
high,3,0.5,static,24,7.122685185185184,7.122685185185184,0,1.9216289122899374e-07,1.0
high,3,0.5,static,25,7.095238095238095,7.095238095238095,0,2.1287373134068081e-07,1.0
high,3,0.5,static,26,7.080246913580247,7.080246913580247,0,2.086162567138672e-07,1.0
high,3,0.5,static,27,7.0092592592592595,7.0092592592592595,0,1.7508864402770996e-07,1.0
high,3,0.5,static,28,7.071428571428571,7.071428571428571,0,1.793461186545236e-07,1.0
high,3,0.5,static,29,7.027777777777778,7.027777777777778,0,2.0302832126617432e-07,1.0
high,3,0.5,static,30,7.0,7.0,0,2.078711986541748e-07,1.0
high,3,0.5,static,31,7.083333333333334,7.083333333333334,0,2.0973384380340575e-07,1.0
high,3,0.5,static,32,7.126262626262626,7.126262626262626,0,1.805072480982e-07,1.0
high,3,0.5,static,33,7.046296296296296,7.046296296296296,0,1.9661254352993436e-07,1.0
high,3,0.5,static,34,7.020833333333333,7.020833333333333,0,2.0070001482963562e-07,1.0
high,3,0.5,static,35,7.070987654320987,7.070987654320987,0,1.9744038581848145e-07,1.0
high,3,0.5,static,36,7.055555555555555,7.055555555555555,0,2.131693893008762e-07,1.0
high,3,0.5,static,37,7.068181818181818,7.068181818181818,0,1.872805031863126e-07,1.0
high,3,0.5,static,38,7.061111111111112,7.061111111111112,0,1.934667428334554e-07,1.0
high,3,0.5,static,39,7.0,7.0,0,2.075518880571638e-07,1.0
high,3,0.5,full_reopt,20,17.463619361438404,6.169395711500975,55,8.19659067524804e-05,0.0
high,3,0.5,full_reopt,21,31.25628775236682,7.453996101364522,103,8.764614661534627e-05,0.0
high,3,0.5,full_reopt,22,13.767250142485489,4.6,45,8.152760565280915e-05,0.0
high,3,0.5,full_reopt,23,27.484909253437475,7.768518518518519,115,8.807796984910965e-05,0.0
high,3,0.5,full_reopt,24,23.7318452157954,4.921174463937622,107,8.544791489839554e-05,0.0
high,3,0.5,full_reopt,25,19.936483046359534,6.722689075630252,38,8.96299523966653e-05,0.0
high,3,0.5,full_reopt,26,21.560445913828683,6.2254901960784315,61,8.17531512843238e-05,0.0
high,3,0.5,full_reopt,27,20.586239668676583,7.008333333333334,57,8.83779591984219e-05,0.0
high,3,0.5,full_reopt,28,23.991512614521106,6.869047619047619,115,8.9582587991442e-05,0.0
high,3,0.5,full_reopt,29,14.461281391005121,6.527777777777778,30,8.823846777280171e-05,0.0
high,3,0.5,full_reopt,30,25.87289780295024,5.0,87,8.710101246833801e-05,0.0
high,3,0.5,full_reopt,31,30.345939934356863,9.014786967418548,92,9.348727762699127e-05,0.0
high,3,0.5,full_reopt,32,29.412588094036725,5.829044117647059,105,8.078596808693625e-05,0.0
high,3,0.5,full_reopt,33,25.68471110715884,4.791462418300654,88,8.367002010345459e-05,0.0
high,3,0.5,full_reopt,34,21.103090868704573,8.768796992481203,51,9.238859638571739e-05,0.0
high,3,0.5,full_reopt,35,21.202364714627866,7.136988304093568,61,8.502850929896037e-05,0.0
high,3,0.5,full_reopt,36,14.720877281516643,8.053654970760235,42,8.794541160265605e-05,0.0
high,3,0.5,full_reopt,37,27.59612659923458,6.376278262501173,110,8.54940576986833e-05,0.0
high,3,0.5,full_reopt,38,27.354970454995396,6.071929824561404,152,8.572638034820557e-05,0.0
high,3,0.5,full_reopt,39,29.116608098578666,5.142857142857143,75,8.244599614824568e-05,0.0
high,3,0.5,periodic,20,9.918133356314605,7.609649122807018,11,1.0633220275243124e-05,0.8888888888888888
high,3,0.5,periodic,21,11.923543088416556,7.5701754385964914,18,1.0597209135691324e-05,0.8888888888888888
high,3,0.5,periodic,22,11.700310742474013,4.8,31,1.6528740525245665e-05,0.8
high,3,0.5,periodic,23,13.515147639383601,7.768518518518519,32,1.688891400893529e-05,0.8333333333333334
high,3,0.5,periodic,24,12.751317174932659,6.340277777777778,31,1.568719744682312e-05,0.8333333333333334
high,3,0.5,periodic,25,12.699265932728437,6.6232492997198875,16,1.3874577624457224e-05,0.8571428571428571
high,3,0.5,periodic,26,11.030925350035842,6.526870007262164,15,1.0576513078477648e-05,0.8888888888888888
high,3,0.5,periodic,27,10.280168056151238,8.119444444444445,13,1.2712346182929145e-05,0.8888888888888888
high,3,0.5,periodic,28,11.385559661572314,6.654761904761904,25,1.3658244694982255e-05,0.8571428571428571
high,3,0.5,periodic,29,9.564144584817852,6.694444444444444,10,1.4867633581161499e-05,0.8333333333333334
high,3,0.5,periodic,30,13.4739452345034,5.3,31,1.6516447067260744e-05,0.8
high,3,0.5,periodic,31,17.29448061833159,8.814285714285715,32,2.0544230937957764e-05,0.8
high,3,0.5,periodic,32,12.846564902231687,6.2477718360071295,30,1.5867366032166913e-05,0.8181818181818182
high,3,0.5,periodic,33,8.359515853571674,5.908564814814814,14,9.694033198886447e-06,0.8888888888888888
high,3,0.5,periodic,34,9.614858389250001,8.020833333333332,9,1.2282747775316238e-05,0.875
high,3,0.5,periodic,35,10.396985219643145,7.626218323586745,14,1.0606315400865344e-05,0.8888888888888888
high,3,0.5,periodic,36,8.750689916176798,7.610136452241715,7,1.0606315400865344e-05,0.8888888888888888
high,3,0.5,periodic,37,11.538119635597592,5.467825311942959,28,1.5846707604148172e-05,0.8181818181818182
high,3,0.5,periodic,38,12.402000861637195,5.338888888888889,43,1.7859041690826416e-05,0.8
high,3,0.5,periodic,39,12.791241078632554,6.571428571428571,17,1.279211470058986e-05,0.8571428571428571
high,3,0.5,event_triggered_no_stability,20,7.055555555555556,7.055555555555556,0,6.006699469354418e-05,1.0
high,3,0.5,event_triggered_no_stability,21,7.052469135802469,7.052469135802469,0,0.1437644325196743,1.0
high,3,0.5,event_triggered_no_stability,22,7.088888888888889,7.088888888888889,0,0.06695949956774712,1.0
high,3,0.5,event_triggered_no_stability,23,7.037037037037037,7.037037037037037,0,0.16185850743204355,1.0
high,3,0.5,event_triggered_no_stability,24,7.122685185185184,7.122685185185184,0,0.051213753409683704,1.0
high,3,0.5,event_triggered_no_stability,25,7.095238095238095,7.095238095238095,0,0.09179105290344783,1.0
high,3,0.5,event_triggered_no_stability,26,7.080246913580247,7.080246913580247,0,0.1463778337670697,1.0
high,3,0.5,event_triggered_no_stability,27,7.0092592592592595,7.0092592592592595,0,0.1442183574868573,1.0
high,3,0.5,event_triggered_no_stability,28,7.071428571428571,7.071428571428571,0,0.04385975854737418,1.0
high,3,0.5,event_triggered_no_stability,29,7.027777777777778,7.027777777777778,0,6.560422480106354e-05,1.0
high,3,0.5,event_triggered_no_stability,30,7.0,7.0,0,0.0614621601998806,1.0
high,3,0.5,event_triggered_no_stability,31,7.083333333333334,7.083333333333334,0,0.2024559322744608,1.0
high,3,0.5,event_triggered_no_stability,32,7.126262626262626,7.126262626262626,0,0.11555723812092435,1.0
high,3,0.5,event_triggered_no_stability,33,7.046296296296296,7.046296296296296,0,0.14477024972438812,1.0
high,3,0.5,event_triggered_no_stability,34,7.020833333333333,7.020833333333333,0,6.024213507771492e-05,1.0
high,3,0.5,event_triggered_no_stability,35,7.070987654320987,7.070987654320987,0,0.07040703006916577,1.0
high,3,0.5,event_triggered_no_stability,36,7.055555555555555,7.055555555555555,0,6.033604343732198e-05,1.0
high,3,0.5,event_triggered_no_stability,37,7.068181818181818,7.068181818181818,0,0.11910481378436089,1.0
high,3,0.5,event_triggered_no_stability,38,7.061111111111112,7.061111111111112,0,0.04139132301012675,1.0
high,3,0.5,event_triggered_no_stability,39,7.0,7.0,0,0.09718081887279238,1.0
high,3,0.5,mpc,20,16.355781555237687,7.055670221304896,47,0.00013196799490186904,0.0
high,3,0.5,mpc,21,25.255854276008122,8.477450980392156,80,0.00013651657435629104,0.0
high,3,0.5,mpc,22,13.671285920613268,7.635,36,0.00013420097529888154,0.0
high,3,0.5,mpc,23,20.563631916760816,7.7748538011695905,79,0.00013373730083306631,0.0
high,3,0.5,mpc,24,15.788210085068833,6.8825751060658185,61,0.00013113580644130707,0.0
high,3,0.5,mpc,25,13.950140690422513,7.333333333333334,22,0.00013236062867300852,0.0
high,3,0.5,mpc,26,16.899019446483408,7.809941520467835,42,0.00013499831159909567,0.0
high,3,0.5,mpc,27,19.808854141195333,8.119444444444445,46,0.00013423048787646822,0.0
high,3,0.5,mpc,28,18.896567558116455,8.245424836601307,83,0.00013500026294163296,0.0
high,3,0.5,mpc,29,14.979507219590168,6.527777777777778,30,0.00012986920773983002,0.0
high,3,0.5,mpc,30,20.996497678271115,6.9,71,0.000133470818400383,0.0
high,3,0.5,mpc,31,16.46240485709195,7.839473684210527,41,0.00013418756425380706,0.0
high,3,0.5,mpc,32,19.770320032425886,7.874613003095974,69,0.00013625655661929738,0.0
high,3,0.5,mpc,33,17.200461983143853,6.361293859649122,61,0.0001276437607076433,0.0
high,3,0.5,mpc,34,20.415477739056765,9.518796992481203,50,0.00014100736007094383,0.0
high,3,0.5,mpc,35,21.194630907809707,8.261326928432192,63,0.0001241291562716166,0.0
high,3,0.5,mpc,36,14.753660430137423,7.942543859649124,39,0.00012854362527529398,0.0
high,3,0.5,mpc,37,22.34866218167102,7.582535885167465,80,0.00013418427922508934,0.0
high,3,0.5,mpc,38,22.552167504808825,8.08921052631579,117,0.00012845446666081745,0.0
high,3,0.5,mpc,39,25.887921927481596,8.714285714285714,63,0.00012621496404920305,0.0
high,3,0.5,sarcrp,20,7.055555555555556,7.055555555555556,0,6.176489922735427e-05,1.0
high,3,0.5,sarcrp,21,7.052469135802469,7.052469135802469,0,0.13775643582145372,1.0
high,3,0.5,sarcrp,22,7.088888888888889,7.088888888888889,0,0.06712623238563538,1.0
high,3,0.5,sarcrp,23,7.037037037037037,7.037037037037037,0,0.16274907067418098,1.0
high,3,0.5,sarcrp,24,7.122685185185184,7.122685185185184,0,0.05239119753241539,1.0
high,3,0.5,sarcrp,25,7.095238095238095,7.095238095238095,0,0.09960480194006648,1.0
high,3,0.5,sarcrp,26,7.080246913580247,7.080246913580247,0,0.14202556303805774,1.0
high,3,0.5,sarcrp,27,7.0092592592592595,7.0092592592592595,0,0.1445852489107185,1.0
high,3,0.5,sarcrp,28,7.071428571428571,7.071428571428571,0,0.04424388147890568,1.0
high,3,0.5,sarcrp,29,7.027777777777778,7.027777777777778,0,6.0170888900756836e-05,1.0
high,3,0.5,sarcrp,30,7.0,7.0,0,0.0679176975041628,1.0
high,3,0.5,sarcrp,31,7.083333333333334,7.083333333333334,0,0.19936010427773,1.0
high,3,0.5,sarcrp,32,7.126262626262626,7.126262626262626,0,0.11541278118436987,1.0
high,3,0.5,sarcrp,33,7.046296296296296,7.046296296296296,0,0.14502806547615263,1.0
high,3,0.5,sarcrp,34,7.020833333333333,7.020833333333333,0,5.9491489082574844e-05,1.0
high,3,0.5,sarcrp,35,7.070987654320987,7.070987654320987,0,0.07864627159304088,1.0
high,3,0.5,sarcrp,36,7.055555555555555,7.055555555555555,0,6.302363342709011e-05,1.0
high,3,0.5,sarcrp,37,7.068181818181818,7.068181818181818,0,0.11395669288255951,1.0
high,3,0.5,sarcrp,38,7.061111111111112,7.061111111111112,0,0.04542059972882271,1.0
high,3,0.5,sarcrp,39,7.0,7.0,0,0.08969806134700775,1.0
high,3,1.0,static,20,7.055555555555556,7.055555555555556,0,2.51664055718316e-07,1.0
high,3,1.0,static,21,7.052469135802469,7.052469135802469,0,2.1855036417643228e-07,1.0
high,3,1.0,static,22,7.088888888888889,7.088888888888889,0,2.1532177925109862e-07,1.0
high,3,1.0,static,23,7.037037037037037,7.037037037037037,0,1.893689235051473e-07,1.0
high,3,1.0,static,24,7.122685185185184,7.122685185185184,0,2.092371384302775e-07,1.0
high,3,1.0,static,25,7.095238095238095,7.095238095238095,0,2.0382659775870187e-07,1.0
high,3,1.0,static,26,7.080246913580247,7.080246913580247,0,1.961986223856608e-07,1.0
high,3,1.0,static,27,7.0092592592592595,7.0092592592592595,0,2.1027194129096137e-07,1.0
high,3,1.0,static,28,7.071428571428571,7.071428571428571,0,2.0196395260947092e-07,1.0
high,3,1.0,static,29,7.027777777777778,7.027777777777778,0,2.092371384302775e-07,1.0
high,3,1.0,static,30,7.0,7.0,0,1.9446015357971192e-07,1.0
high,3,1.0,static,31,7.083333333333334,7.083333333333334,0,1.9669532775878905e-07,1.0
high,3,1.0,static,32,7.126262626262626,7.126262626262626,0,1.886351542039351e-07,1.0
high,3,1.0,static,33,7.046296296296296,7.046296296296296,0,1.9661254352993436e-07,1.0
high,3,1.0,static,34,7.020833333333333,7.020833333333333,0,2.0070001482963562e-07,1.0
high,3,1.0,static,35,7.070987654320987,7.070987654320987,0,2.1813644303215875e-07,1.0
high,3,1.0,static,36,7.055555555555555,7.055555555555555,0,2.0944409900241428e-07,1.0
high,3,1.0,static,37,7.068181818181818,7.068181818181818,0,1.8660317767750134e-07,1.0
high,3,1.0,static,38,7.061111111111112,7.061111111111112,0,1.8204251925150554e-07,1.0
high,3,1.0,static,39,7.0,7.0,0,2.0063349178859165e-07,1.0
high,3,1.0,full_reopt,20,17.463619361438404,6.169395711500975,55,8.148782783084446e-05,0.0
high,3,1.0,full_reopt,21,31.25628775236682,7.453996101364522,103,8.941690127054851e-05,0.0
high,3,1.0,full_reopt,22,13.767250142485489,4.6,45,8.275881409645081e-05,0.0
high,3,1.0,full_reopt,23,27.484909253437475,7.768518518518519,115,8.999711523453395e-05,0.0
high,3,1.0,full_reopt,24,23.7318452157954,4.921174463937622,107,8.410184333721797e-05,0.0
high,3,1.0,full_reopt,25,19.936483046359534,6.722689075630252,38,8.21229602609362e-05,0.0
high,3,1.0,full_reopt,26,21.560445913828683,6.2254901960784315,61,8.555418915218777e-05,0.0
high,3,1.0,full_reopt,27,20.586239668676583,7.008333333333334,57,9.005682335959541e-05,0.0
high,3,1.0,full_reopt,28,23.991512614521106,6.869047619047619,115,8.844131869929177e-05,0.0
high,3,1.0,full_reopt,29,14.461281391005121,6.527777777777778,30,8.911639451980591e-05,0.0
high,3,1.0,full_reopt,30,25.87289780295024,5.0,87,7.777363061904907e-05,0.0
high,3,1.0,full_reopt,31,30.345939934356863,9.014786967418548,92,8.811503648757935e-05,0.0
high,3,1.0,full_reopt,32,29.412588094036725,5.829044117647059,105,8.039684458212419e-05,0.0
high,3,1.0,full_reopt,33,25.68471110715884,4.791462418300654,88,7.671904232766893e-05,0.0
high,3,1.0,full_reopt,34,21.103090868704573,8.768796992481203,51,8.810358121991158e-05,0.0
high,3,1.0,full_reopt,35,21.202364714627866,7.136988304093568,61,8.573755621910095e-05,0.0
high,3,1.0,full_reopt,36,14.720877281516643,8.053654970760235,42,9.176755944887797e-05,0.0
high,3,1.0,full_reopt,37,27.59612659923458,6.376278262501173,110,8.770112286914478e-05,0.0
high,3,1.0,full_reopt,38,27.354970454995396,6.071929824561404,152,8.826255798339843e-05,0.0
high,3,1.0,full_reopt,39,29.116608098578666,5.142857142857143,75,8.693124566759382e-05,0.0
high,3,1.0,periodic,20,9.918133356314605,7.609649122807018,11,1.1485897832446628e-05,0.8888888888888888
high,3,1.0,periodic,21,11.923543088416556,7.5701754385964914,18,1.1488381359312269e-05,0.8888888888888888
high,3,1.0,periodic,22,11.700310742474013,4.8,31,1.8098577857017518e-05,0.8
high,3,1.0,periodic,23,13.515147639383601,7.768518518518519,32,1.73406054576238e-05,0.8333333333333334
high,3,1.0,periodic,24,12.751317174932659,6.340277777777778,31,1.589612414439519e-05,0.8333333333333334
high,3,1.0,periodic,25,12.699265932728437,6.6232492997198875,16,1.377026949610029e-05,0.8571428571428571
high,3,1.0,periodic,26,11.030925350035842,6.526870007262164,15,1.0757396618525187e-05,0.8888888888888888
high,3,1.0,periodic,27,10.280168056151238,8.119444444444445,13,1.1618766519758436e-05,0.8888888888888888
high,3,1.0,periodic,28,11.385559661572314,6.654761904761904,25,1.3914225356919424e-05,0.8571428571428571
high,3,1.0,periodic,29,9.564144584817852,6.694444444444444,10,1.5816961725552876e-05,0.8333333333333334
high,3,1.0,periodic,30,13.4739452345034,5.3,31,1.7862021923065186e-05,0.8
high,3,1.0,periodic,31,17.29448061833159,8.814285714285715,32,2.096109092235565e-05,0.8
high,3,1.0,periodic,32,12.846564902231687,6.2477718360071295,30,1.6995113004337657e-05,0.8181818181818182
high,3,1.0,periodic,33,8.359515853571674,5.908564814814814,14,1.04833808210161e-05,0.8888888888888888
high,3,1.0,periodic,34,9.614858389250001,8.020833333333332,9,1.309206709265709e-05,0.875
high,3,1.0,periodic,35,10.396985219643145,7.626218323586745,14,1.1320743295881483e-05,0.8888888888888888
high,3,1.0,periodic,36,8.750689916176798,7.610136452241715,7,1.1427534951104059e-05,0.8888888888888888
high,3,1.0,periodic,37,11.538119635597592,5.467825311942959,28,1.6838989474556662e-05,0.8181818181818182
high,3,1.0,periodic,38,12.402000861637195,5.338888888888889,43,1.8461048603057863e-05,0.8
high,3,1.0,periodic,39,12.791241078632554,6.571428571428571,17,1.365478549684797e-05,0.8571428571428571
high,3,1.0,event_triggered_no_stability,20,7.055555555555556,7.055555555555556,0,6.417102283901638e-05,1.0
high,3,1.0,event_triggered_no_stability,21,7.052469135802469,7.052469135802469,0,0.14570928613344827,1.0
high,3,1.0,event_triggered_no_stability,22,7.088888888888889,7.088888888888889,0,0.062405265867710114,1.0
high,3,1.0,event_triggered_no_stability,23,7.037037037037037,7.037037037037037,0,0.16318110997478166,1.0
high,3,1.0,event_triggered_no_stability,24,7.122685185185184,7.122685185185184,0,0.051782600581645966,1.0
high,3,1.0,event_triggered_no_stability,25,7.095238095238095,7.095238095238095,0,0.1001376946057592,1.0
high,3,1.0,event_triggered_no_stability,26,7.080246913580247,7.080246913580247,0,0.1403603876630465,1.0
high,3,1.0,event_triggered_no_stability,27,7.0092592592592595,7.0092592592592595,0,0.14587052332030404,1.0
high,3,1.0,event_triggered_no_stability,28,7.071428571428571,7.071428571428571,0,0.045255795387285094,1.0
high,3,1.0,event_triggered_no_stability,29,7.027777777777778,7.027777777777778,0,6.89830631017685e-05,1.0
high,3,1.0,event_triggered_no_stability,30,7.0,7.0,0,0.06807724460959434,1.0
high,3,1.0,event_triggered_no_stability,31,7.083333333333334,7.083333333333334,0,0.19737519323825836,1.0
high,3,1.0,event_triggered_no_stability,32,7.126262626262626,7.126262626262626,0,0.11486889929933981,1.0
high,3,1.0,event_triggered_no_stability,33,7.046296296296296,7.046296296296296,0,0.14450939661926693,1.0
high,3,1.0,event_triggered_no_stability,34,7.020833333333333,7.020833333333333,0,6.071990355849266e-05,1.0
high,3,1.0,event_triggered_no_stability,35,7.070987654320987,7.070987654320987,0,0.07680186215374205,1.0
high,3,1.0,event_triggered_no_stability,36,7.055555555555555,7.055555555555555,0,6.03873696592119e-05,1.0
high,3,1.0,event_triggered_no_stability,37,7.068181818181818,7.068181818181818,0,0.11400348862463777,1.0
high,3,1.0,event_triggered_no_stability,38,7.061111111111112,7.061111111111112,0,0.0451944038271904,1.0
high,3,1.0,event_triggered_no_stability,39,7.0,7.0,0,0.08974635122077805,1.0
high,3,1.0,mpc,20,16.355781555237687,7.055670221304896,47,0.00013786388768090142,0.0
high,3,1.0,mpc,21,25.255854276008122,8.477450980392156,80,0.00013827863666746352,0.0
high,3,1.0,mpc,22,13.671285920613268,7.635,36,0.0001319821923971176,0.0
high,3,1.0,mpc,23,20.563631916760816,7.7748538011695905,79,0.00013053882867097855,0.0
high,3,1.0,mpc,24,15.788210085068833,6.8825751060658185,61,0.00012964165459076563,0.0
high,3,1.0,mpc,25,13.950140690422513,7.333333333333334,22,0.0001316224890095847,0.0
high,3,1.0,mpc,26,16.899019446483408,7.809941520467835,42,0.00013477313849661086,0.0
high,3,1.0,mpc,27,19.808854141195333,8.119444444444445,46,0.00013340719872050814,0.0
high,3,1.0,mpc,28,18.896567558116455,8.245424836601307,83,0.00013275577553680966,0.0
high,3,1.0,mpc,29,14.979507219590168,6.527777777777778,30,0.00012925267219543457,0.0
high,3,1.0,mpc,30,20.996497678271115,6.9,71,0.00012637414038181306,0.0
high,3,1.0,mpc,31,16.46240485709195,7.839473684210527,41,0.0001347176730632782,0.0
high,3,1.0,mpc,32,19.770320032425886,7.874613003095974,69,0.00012815709818493235,0.0
high,3,1.0,mpc,33,17.200461983143853,6.361293859649122,61,0.00012830934590763517,0.0
high,3,1.0,mpc,34,20.415477739056765,9.518796992481203,50,0.00014390191063284874,0.0
high,3,1.0,mpc,35,21.194630907809707,8.261326928432192,63,0.00013587954971525405,0.0
high,3,1.0,mpc,36,14.753660430137423,7.942543859649124,39,0.00013307978709538779,0.0
high,3,1.0,mpc,37,22.34866218167102,7.582535885167465,80,0.00013378431851213628,0.0
high,3,1.0,mpc,38,22.552167504808825,8.08921052631579,117,0.00013222694396972657,0.0
high,3,1.0,mpc,39,25.887921927481596,8.714285714285714,63,0.00013506306069237844,0.0
high,3,1.0,sarcrp,20,7.055555555555556,7.055555555555556,0,5.9208936161465114e-05,1.0
high,3,1.0,sarcrp,21,7.052469135802469,7.052469135802469,0,0.1480587518049611,1.0
high,3,1.0,sarcrp,22,7.088888888888889,7.088888888888889,0,0.062193532660603526,1.0
high,3,1.0,sarcrp,23,7.037037037037037,7.037037037037037,0,0.16242930572479963,1.0
high,3,1.0,sarcrp,24,7.122685185185184,7.122685185185184,0,0.051978740841150284,1.0
high,3,1.0,sarcrp,25,7.095238095238095,7.095238095238095,0,0.10034598410129547,1.0
high,3,1.0,sarcrp,26,7.080246913580247,7.080246913580247,0,0.14703703547517458,1.0
high,3,1.0,sarcrp,27,7.0092592592592595,7.0092592592592595,0,0.13842343911528587,1.0
high,3,1.0,sarcrp,28,7.071428571428571,7.071428571428571,0,0.04807784541376999,1.0
high,3,1.0,sarcrp,29,7.027777777777778,7.027777777777778,0,6.440654397010803e-05,1.0
high,3,1.0,sarcrp,30,7.0,7.0,0,0.06155827939510346,1.0
high,3,1.0,sarcrp,31,7.083333333333334,7.083333333333334,0,0.19570926949381828,1.0
high,3,1.0,sarcrp,32,7.126262626262626,7.126262626262626,0,0.12051383541388945,1.0
high,3,1.0,sarcrp,33,7.046296296296296,7.046296296296296,0,0.1387285494969951,1.0
high,3,1.0,sarcrp,34,7.020833333333333,7.020833333333333,0,6.103655323386192e-05,1.0
high,3,1.0,sarcrp,35,7.070987654320987,7.070987654320987,0,0.07714723754260275,1.0
high,3,1.0,sarcrp,36,7.055555555555555,7.055555555555555,0,6.022552649180094e-05,1.0
high,3,1.0,sarcrp,37,7.068181818181818,7.068181818181818,0,0.11921325393698433,1.0
high,3,1.0,sarcrp,38,7.061111111111112,7.061111111111112,0,0.04119871233900388,1.0
high,3,1.0,sarcrp,39,7.0,7.0,0,0.0896683761051723,1.0
high,5,0.0,static,20,7.055555555555556,7.055555555555556,0,2.375907368130154e-07,1.0
high,5,0.0,static,21,7.052469135802469,7.052469135802469,0,1.9950999153984918e-07,1.0
high,5,0.0,static,22,7.088888888888889,7.088888888888889,0,2.1122395992279054e-07,1.0
high,5,0.0,static,23,7.037037037037037,7.037037037037037,0,1.9495685895284018e-07,1.0
high,5,0.0,static,24,7.122685185185184,7.122685185185184,0,1.955777406692505e-07,1.0
high,5,0.0,static,25,7.095238095238095,7.095238095238095,0,2.112771783556257e-07,1.0
high,5,0.0,static,26,7.080246913580247,7.080246913580247,0,2.1565291616651746e-07,1.0
high,5,0.0,static,27,7.0092592592592595,7.0092592592592595,0,2.1192762586805554e-07,1.0
high,5,0.0,static,28,7.071428571428571,7.071428571428571,0,2.003673996244158e-07,1.0
high,5,0.0,static,29,7.027777777777778,7.027777777777778,0,2.117206652959188e-07,1.0
high,5,0.0,static,30,7.0,7.0,0,1.952052116394043e-07,1.0
high,5,0.0,static,31,7.083333333333334,7.083333333333334,0,2.2761523723602295e-07,1.0
high,5,0.0,static,32,7.126262626262626,7.126262626262626,0,2.170828255740079e-07,1.0
high,5,0.0,static,33,7.046296296296296,7.046296296296296,0,2.1523899502224393e-07,1.0
high,5,0.0,static,34,7.020833333333333,7.020833333333333,0,2.0442530512809753e-07,1.0
high,5,0.0,static,35,7.070987654320987,7.070987654320987,0,2.214478121863471e-07,1.0
high,5,0.0,static,36,7.055555555555555,7.055555555555555,0,2.2186173333062067e-07,1.0
high,5,0.0,static,37,7.068181818181818,7.068181818181818,0,2.1606683731079102e-07,1.0
high,5,0.0,static,38,7.061111111111112,7.061111111111112,0,1.9768873850504559e-07,1.0
high,5,0.0,static,39,7.0,7.0,0,2.0435878208705356e-07,1.0
high,5,0.0,full_reopt,20,17.463619361438404,6.169395711500975,55,8.899718523025513e-05,0.0
high,5,0.0,full_reopt,21,31.25628775236682,7.453996101364522,103,9.66832869582706e-05,0.0
high,5,0.0,full_reopt,22,13.767250142485489,4.6,45,8.11006873846054e-05,0.0
high,5,0.0,full_reopt,23,27.484909253437475,7.768518518518519,115,9.363299856583278e-05,0.0
high,5,0.0,full_reopt,24,23.7318452157954,4.921174463937622,107,8.349679410457611e-05,0.0
high,5,0.0,full_reopt,25,19.936483046359534,6.722689075630252,38,9.194335767201014e-05,0.0
high,5,0.0,full_reopt,26,21.560445913828683,6.2254901960784315,61,8.768671088748508e-05,0.0
high,5,0.0,full_reopt,27,20.586239668676583,7.008333333333334,57,9.144138958719041e-05,0.0
high,5,0.0,full_reopt,28,23.991512614521106,6.869047619047619,115,9.160648499216353e-05,0.0
high,5,0.0,full_reopt,29,14.461281391005121,6.527777777777778,30,9.657753010590871e-05,0.0
